unique_reads	ambig_reads	total_reads
0	1	1
5	4	9
0	3	3
2	4	6
2	65	67
50	71	121
0	2	2
0	6	6
0	4	4
0	3	3
0	3	3
1	4	5
0	25	25
0	0	0
0	0	0
0	9	9
73	124	197
0	4	4
0	2	2
5	95	100
0	5	5
0	0	0
0	121	121
0	122	122
0	121	121
0	2	2
0	0	0
0	1	1
0	0	0
0	0	0
2	1857	1859
0	17	17
2	432	434
2	413	415
0	55	55
0	15	15
0	36	36
0	38	38
0	1	1
0	0	0
0	22	22
0	17	17
0	1	1
0	28	28
0	0	0
5	2	7
0	0	0
0	21	21
13	17	30
1	3	4
0	0	0
2	7	9
0	8	8
0	7	7
0	8	8
0	0	0
0	0	0
0	0	0
0	0	0
1	9	10
1	9	10
0	9	9
0	3	3
0	1	1
0	3	3
0	0	0
0	121	121
0	0	0
0	2177	2177
0	2183	2183
0	161	161
0	353	353
0	21	21
0	88	88
0	23	23
0	15	15
0	34	34
0	27	27
2	25	27
0	13	13
2	22	24
0	12	12
3	18	21
0	12	12
0	0	0
0	0	0
0	2	2
0	3	3
0	5	5
0	0	0
0	0	0
0	67	67
3	89	92
0	285	285
0	310	310
0	313	313
0	292	292
0	314	314
0	37	37
0	6	6
0	24	24
0	4	4
0	4	4
0	5	5
0	10	10
0	22	22
0	4	4
1	5	6
0	5	5
2	25	27
0	22	22
0	21	21
0	23	23
0	4	4
0	10	10
2	1	3
0	0	0
0	5	5
0	5	5
0	5	5
0	4	4
0	2	2
0	5	5
0	3	3
0	21	21
0	23	23
0	2	2
0	0	0
0	0	0
0	0	0
0	67	67
1	61	62
0	66	66
1	0	1
32	49	81
6	0	6
0	0	0
34	205	239
6	188	194
10	51	61
2	0	2
110	31	141
0	24	24
0	0	0
0	1	1
0	0	0
0	0	0
0	2	2
0	0	0
0	0	0
243	2915	3158
0	2913	2913
0	28	28
0	20	20
2	1	3
0	0	0
0	0	0
0	7	7
0	0	0
0	0	0
1186	8243	9429
1	8270	8271
0	6	6
0	0	0
0	0	0
2	0	2
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	32	32
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
4	0	4
0	6	6
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	18	18
0	15	15
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	5	5
0	0	0
0	0	0
3	0	3
0	1	1
0	1	1
0	1	1
0	1	1
1	1	2
0	0	0
0	3	3
0	3	3
0	0	0
0	0	0
0	0	0
3	1	4
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	14	14
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
2	0	2
0	0	0
0	1	1
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	1	1
0	1	1
0	0	0
0	2	2
0	1	1
1	2	3
0	1	1
0	1	1
0	1	1
0	2	2
0	1	1
0	0	0
0	0	0
0	2966	2966
210	3099	3309
7	3006	3013
0	171	171
0	20	20
0	2	2
0	2	2
0	1780	1780
13	1780	1793
0	1816	1816
0	1810	1810
0	1814	1814
0	1790	1790
0	3	3
0	1	1
0	1	1
0	1	1
0	1	1
0	0	0
0	0	0
2	15	17
0	16	16
0	14	14
0	16	16
1	16	17
0	13	13
0	0	0
0	14	14
6	7	13
3	480	483
9	481	490
0	303	303
1	15	16
0	8	8
0	47	47
0	47	47
0	45	45
0	47	47
0	2	2
0	2	2
23	3593	3616
1	3548	3549
0	3530	3530
0	3487	3487
0	3567	3567
1	3459	3460
0	3493	3493
41	3463	3504
0	1	1
4	0	4
2	2	4
0	2	2
1	2	3
0	1	1
0	2	2
0	0	0
0	2119	2119
0	751	751
0	2114	2114
0	2117	2117
81	212	293
0	1953	1953
1	331	332
5	22	27
6	5	11
15	1136	1151
0	15	15
0	1141	1141
25	99	124
0	7749	7749
0	7750	7750
0	641	641
0	145	145
0	265	265
47	30	77
0	0	0
2	31	33
0	0	0
0	0	0
0	0	0
0	31	31
0	509	509
0	298	298
0	480	480
0	139	139
0	343	343
0	19	19
0	26	26
0	45	45
0	185	185
0	156	156
0	5	5
0	0	0
0	1	1
0	171	171
0	86	86
0	92	92
0	161	161
0	52	52
0	58	58
0	0	0
0	0	0
0	0	0
0	2	2
0	2	2
0	45	45
0	25	25
0	65	65
0	0	0
1	238	239
1	59	60
0	44	44
3	0	3
0	9	9
0	10	10
0	9	9
0	4	4
0	0	0
0	1	1
0	1	1
0	0	0
0	0	0
0	3	3
1	1	2
0	1	1
0	1	1
0	3	3
0	4	4
0	0	0
0	1	1
0	2	2
8	15	23
0	0	0
0	0	0
0	11	11
0	1	1
0	1	1
0	1	1
0	12	12
0	9	9
0	12	12
0	2	2
0	0	0
0	8	8
1	91	92
22	131	153
0	3	3
0	1	1
0	6	6
0	3	3
0	27	27
0	0	0
0	2	2
0	0	0
0	1	1
0	0	0
0	0	0
0	0	0
0	0	0
0	198	198
0	218	218
0	115	115
1	236	237
7	151	158
1	7	8
1	1	2
0	0	0
0	11	11
0	4	4
0	3875	3875
0	3696	3696
0	3831	3831
4	3892	3896
0	3824	3824
0	3890	3890
19	3887	3906
0	101	101
0	44	44
0	10	10
0	3630	3630
0	0	0
144	4	148
18	2	20
1	23	24
0	28	28
0	484	484
0	487	487
0	16	16
0	10	10
0	434	434
1	364	365
0	7	7
0	6	6
1	7	8
0	8	8
0	7	7
124	1834	1958
0	419	419
11	1867	1878
0	10	10
0	6	6
0	23	23
1	4530	4531
24	1	25
23	10318	10341
368	11819	12187
32	1940	1972
2	3380	3382
0	33	33
22	2343	2365
925	120400	121325
225	116219	116444
0	120400	120400
3	115210	115213
0	3	3
0	2	2
0	3	3
1	158	159
0	0	0
0	0	0
0	0	0
0	0	0
41	9116	9157
0	4138	4138
15	3858	3873
0	9020	9020
0	8906	8906
3	7649	7652
0	7623	7623
3	948	951
1	2026	2027
1	772	773
4	575	579
0	422	422
0	81	81
0	1135	1135
0	127	127
2	1026	1028
0	1082	1082
13	79	92
0	173	173
0	3	3
0	464	464
0	107	107
0	96	96
1	57	58
0	803	803
0	0	0
0	0	0
0	0	0
0	1	1
0	0	0
0	0	0
2	2073	2075
3	2073	2076
0	2085	2085
0	2014	2014
0	2064	2064
0	142	142
0	100	100
0	7	7
0	0	0
280	202	482
0	203	203
0	1542	1542
0	295	295
0	1540	1540
2	1366	1368
0	313	313
0	361	361
0	1550	1550
0	1560	1560
0	1544	1544
2	303	305
0	1531	1531
10	22	32
0	47	47
0	8	8
0	140	140
0	116	116
0	16	16
0	8	8
4	125	129
1	30	31
6	21	27
0	1	1
0	2349	2349
3	2354	2357
0	595	595
40	2289	2329
0	2337	2337
0	2368	2368
0	2357	2357
0	41	41
0	2289	2289
0	54	54
0	2338	2338
1	2265	2266
0	2352	2352
0	639	639
0	2357	2357
0	337	337
0	72	72
0	2333	2333
0	16	16
0	87	87
0	260	260
0	74	74
0	169	169
4	61	65
0	0	0
0	0	0
0	0	0
0	13	13
0	0	0
0	0	0
0	2	2
0	2	2
0	104	104
1	4	5
0	0	0
0	110	110
3	9	12
0	33	33
0	0	0
0	4	4
0	1	1
0	0	0
1	653	654
2	0	2
0	0	0
0	0	0
0	0	0
0	0	0
2	2	4
0	8	8
12	8	20
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	3	3
0	0	0
0	5	5
0	4	4
0	0	0
0	3	3
0	3	3
0	2	2
0	0	0
0	0	0
0	457	457
0	453	453
0	247	247
0	2	2
0	0	0
0	0	0
0	1	1
0	0	0
0	30	30
0	0	0
8	0	8
0	35	35
0	39	39
0	37	37
0	28	28
0	2	2
0	18	18
0	16	16
0	2	2
0	19	19
0	1	1
7	6	13
0	6	6
0	3	3
0	0	0
0	0	0
0	0	0
0	741	741
0	801	801
0	849	849
0	843	843
0	801	801
0	848	848
0	732	732
0	821	821
0	744	744
0	852	852
0	847	847
0	796	796
0	834	834
0	850	850
0	833	833
0	849	849
0	860	860
0	849	849
0	849	849
0	840	840
0	845	845
0	843	843
0	842	842
16	454	470
2	517	519
0	850	850
0	840	840
0	846	846
491	807	1298
0	768	768
0	802	802
0	801	801
0	803	803
0	801	801
0	686	686
0	101	101
0	150	150
0	159	159
0	160	160
0	1	1
0	138	138
0	190	190
0	0	0
1	62	63
0	62	62
0	56	56
0	0	0
0	21	21
0	4	4
0	0	0
0	0	0
0	1	1
0	1	1
0	2	2
0	1	1
1423	10	1433
11	0	11
0	0	0
0	0	0
2	1	3
0	2	2
0	0	0
0	0	0
0	2	2
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	2	2
0	0	0
0	0	0
0	0	0
0	0	0
0	2	2
0	2	2
0	1	1
0	0	0
0	2	2
0	0	0
0	0	0
0	0	0
0	1	1
0	1	1
0	0	0
0	0	0
0	0	0
0	0	0
0	153	153
0	155	155
0	4	4
0	0	0
0	3	3
0	1	1
0	0	0
225	15	240
0	9	9
0	6	6
2	95	97
0	1225	1225
0	902	902
0	1222	1222
0	1116	1116
0	1113	1113
0	41	41
0	18	18
0	18	18
0	5	5
0	14	14
10	8	18
30	11329	11359
24	11330	11354
2	96	98
0	628	628
0	8954	8954
0	93	93
6	306	312
0	0	0
0	1	1
1	1435	1436
20	911	931
0	1299	1299
1	1336	1337
72	511	583
0	113	113
0	126	126
0	289	289
0	202	202
1	68	69
3	203	206
0	1	1
0	1	1
0	0	0
0	0	0
0	87	87
0	87	87
0	88	88
0	0	0
0	3	3
0	13	13
0	14	14
1	12	13
0	3	3
0	2	2
0	1	1
0	3	3
0	3	3
0	0	0
1	2	3
21	3	24
0	11	11
0	1	1
0	11	11
1	436	437
0	374	374
0	379	379
0	370	370
0	371	371
0	381	381
0	380	380
0	378	378
0	7	7
0	5	5
0	437	437
0	150	150
0	6	6
0	234	234
0	442	442
0	26	26
0	9	9
0	185	185
0	34	34
0	400	400
4	4	8
0	3	3
0	5	5
0	65	65
0	16	16
0	253	253
0	0	0
0	0	0
0	243	243
0	3	3
0	496	496
56	493	549
0	401	401
0	4	4
278	4	282
0	2	2
1	3	4
0	0	0
0	0	0
0	1	1
0	1	1
0	1	1
0	1	1
0	0	0
0	76	76
1	76	77
0	5	5
0	1	1
0	1	1
0	7	7
0	18	18
0	439	439
0	3	3
0	903	903
0	887	887
0	28	28
0	773	773
0	930	930
0	897	897
0	454	454
0	46	46
15	10	25
0	10	10
0	54	54
13	1401	1414
1	1398	1399
2	1412	1414
0	8	8
17	1299	1316
221	9951	10172
0	10129	10129
16	10169	10185
0	10031	10031
0	9901	9901
10	546	556
92	698	790
0	258	258
2	8936	8938
0	128	128
0	137	137
7	23	30
0	22	22
0	42	42
0	43	43
0	136	136
0	7	7
1	135	136
0	135	135
1	173	174
0	172	172
0	171	171
0	172	172
0	164	164
0	173	173
0	163	163
0	23	23
0	14	14
0	18	18
0	21	21
0	21	21
0	22	22
0	3	3
0	2	2
0	4	4
0	5	5
0	4	4
0	3	3
0	3	3
0	4	4
0	4	4
0	5	5
0	4	4
0	0	0
0	0	0
1	3	4
0	52	52
0	21	21
0	69	69
0	22	22
0	28	28
0	22	22
0	27	27
0	29	29
0	53	53
0	46	46
0	5	5
0	7	7
0	7	7
0	5	5
0	15	15
0	14	14
0	21	21
0	21	21
0	22	22
0	19	19
0	22	22
0	23	23
0	17	17
0	71	71
0	57	57
0	67	67
0	54	54
0	46	46
0	78	78
0	71	71
0	44	44
0	77	77
0	70	70
0	44	44
0	7	7
0	21	21
0	46	46
0	5	5
0	14	14
0	23	23
0	22	22
0	77	77
0	56	56
0	70	70
0	43	43
0	74	74
0	14	14
0	41	41
0	57	57
0	60	60
0	71	71
1	2	3
12	21	33
0	5	5
0	0	0
22	31	53
0	64	64
0	58	58
0	30	30
0	31	31
0	2	2
0	8	8
0	1	1
0	16	16
1	4	5
0	4	4
0	1091	1091
0	1069	1069
0	808	808
0	1076	1076
4	390	394
0	55	55
0	24	24
11	130	141
0	33	33
0	74	74
0	19	19
0	31	31
0	33	33
0	43	43
0	43	43
0	34	34
0	37	37
0	46	46
0	38	38
0	47	47
0	48	48
0	44	44
0	44	44
0	20	20
0	20	20
0	28	28
0	38	38
0	34	34
0	46	46
0	30	30
0	38	38
0	31	31
0	43	43
0	34	34
0	44	44
0	41	41
0	43	43
0	32	32
0	32	32
0	42	42
0	40	40
0	36	36
0	43	43
0	32	32
0	33	33
0	43	43
0	46	46
0	45	45
1	35	36
0	40	40
0	38	38
0	41	41
0	48	48
0	48	48
0	41	41
0	41	41
0	40	40
0	40	40
0	47	47
3	40	43
0	33	33
0	35	35
0	39	39
0	45	45
0	37	37
0	34	34
0	47	47
0	2	2
0	7	7
0	5	5
0	4	4
0	5	5
0	6	6
0	8	8
0	9	9
0	0	0
0	5	5
0	5	5
0	7	7
0	1	1
0	9	9
0	4	4
0	29	29
0	6	6
4	8	12
0	15	15
0	33	33
43	35	78
0	1	1
0	112	112
0	217	217
0	129	129
0	230	230
0	151	151
0	119	119
0	101	101
0	54	54
0	78	78
0	54	54
0	124	124
0	124	124
0	14	14
0	104	104
0	21	21
0	3	3
0	1	1
0	1	1
0	2	2
0	0	0
0	3	3
0	2	2
0	2	2
0	1	1
0	177	177
0	233	233
0	155	155
0	212	212
1	132	133
0	17	17
0	0	0
0	2	2
0	0	0
0	4	4
0	69	69
0	1	1
0	2	2
0	2	2
0	2	2
0	2	2
3	45	48
0	312	312
5	825	830
0	688	688
0	954	954
0	1124	1124
0	1096	1096
0	1097	1097
0	1111	1111
0	209	209
39	1111	1150
0	936	936
0	1040	1040
0	1101	1101
0	1092	1092
0	18	18
0	10	10
12	43	55
0	29	29
9	41	50
5	18	23
0	24	24
0	331	331
0	369	369
0	363	363
0	320	320
0	368	368
0	111	111
0	3	3
0	11	11
0	46	46
0	32	32
0	1	1
0	0	0
22	68	90
0	37	37
0	0	0
0	10852	10852
0	595	595
0	11671	11671
0	282	282
2	164	166
0	121	121
0	12112	12112
0	11981	11981
0	250	250
49	61	110
0	285	285
0	12122	12122
0	67	67
0	232	232
0	11962	11962
0	228	228
0	286	286
0	194	194
1	5710	5711
0	4306	4306
0	335	335
0	104	104
0	66	66
0	36	36
0	8	8
0	15	15
0	61	61
0	15	15
0	62	62
0	8	8
0	15	15
0	17	17
0	17	17
0	9	9
0	15	15
0	8	8
0	52	52
0	10	10
4	367	371
0	360	360
0	1	1
0	1	1
0	3	3
0	582	582
0	582	582
0	582	582
0	275	275
0	4	4
4	569	573
0	8	8
0	94	94
0	570	570
0	5	5
0	175	175
0	7	7
0	7	7
0	262	262
0	581	581
0	1	1
0	1	1
0	244	244
0	245	245
0	249	249
0	232	232
0	229	229
0	231	231
0	228	228
0	247	247
0	244	244
1	233	234
0	77	77
0	235	235
0	1	1
0	0	0
3	6	9
2	2	4
4	111	115
0	1	1
1	3	4
1	0	1
0	0	0
0	199	199
133	558	691
0	53	53
0	173	173
0	16	16
0	17	17
0	408	408
0	411	411
0	408	408
3	2	5
0	397	397
0	399	399
0	11	11
0	11	11
0	15	15
0	9	9
0	9	9
0	5	5
0	394	394
0	5	5
0	8	8
0	4	4
0	8	8
0	1	1
0	1	1
1	210	211
7	7	14
0	261	261
0	780	780
0	261	261
0	781	781
1	0	1
6	134	140
0	389	389
0	393	393
0	374	374
0	386	386
0	403	403
0	411	411
0	407	407
0	404	404
0	407	407
0	378	378
0	390	390
0	387	387
0	411	411
0	394	394
0	406	406
0	139	139
0	412	412
0	409	409
0	399	399
0	140	140
22	384	406
0	125	125
0	395	395
0	348	348
0	165	165
0	407	407
0	394	394
0	397	397
0	375	375
0	339	339
0	385	385
0	389	389
0	383	383
0	365	365
0	146	146
0	368	368
0	389	389
0	372	372
0	384	384
0	395	395
0	391	391
0	378	378
0	130	130
0	334	334
0	354	354
0	368	368
0	207	207
0	367	367
0	372	372
0	273	273
0	158	158
0	337	337
0	374	374
0	381	381
0	386	386
0	383	383
0	142	142
0	300	300
0	327	327
0	5	5
0	33	33
0	15	15
0	14	14
0	39	39
0	44	44
0	35	35
0	13	13
0	8	8
0	1162	1162
0	110	110
0	12	12
0	1238	1238
17	48	65
0	1177	1177
0	1278	1278
0	1335	1335
4	36	40
26	60	86
0	15	15
0	11	11
0	17	17
0	28	28
0	1	1
0	5	5
3	1	4
4	4	8
4	51	55
0	101	101
0	185	185
0	0	0
0	163	163
50	166	216
0	38	38
0	0	0
4	10	14
0	1	1
0	31	31
4	180	184
0	34	34
0	51	51
0	37	37
0	27	27
0	22	22
0	25	25
0	11	11
0	149	149
0	413	413
0	413	413
0	409	409
0	43	43
0	328	328
5	4	9
9	3	12
4	290	294
0	289	289
0	292	292
0	2	2
0	2	2
0	0	0
0	2	2
0	1	1
9	15	24
6	30	36
0	164	164
0	0	0
149	1	150
1	0	1
29	454	483
0	453	453
0	183	183
0	447	447
0	376	376
0	55	55
0	0	0
0	1	1
0	3	3
2	0	2
136	561	697
15	530	545
0	13	13
0	12	12
0	5	5
0	2	2
0	49	49
0	48	48
4	24	28
2	8	10
2	0	2
0	2	2
0	2	2
0	0	0
0	205	205
1	216	217
0	211	211
0	213	213
0	40	40
0	152	152
0	170	170
0	173	173
0	40	40
0	1	1
0	1	1
0	3	3
0	1	1
0	12	12
0	3	3
0	9	9
0	1	1
5	3	8
0	0	0
0	0	0
0	0	0
0	0	0
0	1	1
0	8	8
4	8	12
0	9	9
0	2	2
0	0	0
0	3	3
0	1	1
0	1	1
0	1	1
0	4	4
0	1	1
0	4	4
0	1	1
19	5141	5160
2	558	560
0	3421	3421
1	837	838
0	386	386
0	4842	4842
0	4859	4859
1	2899	2900
0	83	83
0	284	284
0	55	55
23	77	100
0	110	110
0	76	76
0	69	69
0	78	78
0	26	26
1	5	6
292	106	398
2	15	17
0	7	7
18	3282	3300
0	1507	1507
27	92	119
1	3236	3237
8	1635	1643
7	313	320
713	378	1091
3	11	14
3	27	30
0	354	354
0	16	16
482	6	488
0	0	0
2	33	35
0	10	10
2	323	325
0	13	13
3	31	34
0	32	32
5	16	21
8	209	217
0	245	245
3	0	3
0	307	307
0	309	309
0	204	204
0	308	308
0	235	235
0	318	318
0	246	246
0	245	245
0	225	225
0	242	242
0	239	239
1	313	314
0	212	212
0	246	246
0	0	0
0	2	2
0	311	311
0	242	242
0	396	396
0	395	395
0	1	1
0	233	233
2	1	3
0	80	80
0	2	2
0	159	159
0	158	158
0	224	224
0	76	76
0	0	0
0	5	5
0	123	123
0	5	5
0	1	1
0	0	0
0	7	7
0	0	0
2	8	10
0	116	116
0	0	0
0	112	112
0	119	119
0	3	3
0	118	118
1	2	3
0	10	10
0	1	1
0	1	1
0	0	0
0	0	0
0	25	25
0	0	0
1	164	165
0	8	8
0	165	165
7	157	164
0	0	0
0	0	0
3	5	8
14	19	33
20	281	301
0	249	249
0	32	32
0	105	105
2	2801	2803
7	30	37
0	238	238
2	26	28
8	2797	2805
0	112	112
0	13	13
5	13	18
0	21	21
0	28	28
0	25	25
0	27	27
0	19	19
0	27	27
0	25	25
0	26	26
0	25	25
0	25	25
0	25	25
0	25	25
0	20	20
0	5	5
0	2	2
0	2	2
0	2	2
0	1	1
1020	23	1043
0	7	7
0	0	0
0	0	0
0	1	1
0	65	65
0	69	69
0	13	13
0	69	69
0	13	13
0	69	69
0	65	65
1	31	32
58	43	101
0	14	14
3	710	713
0	22	22
0	379	379
3	891	894
0	570	570
0	71	71
0	891	891
0	86	86
0	9	9
0	5	5
0	6	6
0	7	7
0	7	7
0	0	0
0	7557	7557
0	7317	7317
0	7553	7553
0	514	514
6	7359	7365
26	6690	6716
0	272	272
0	357	357
0	65	65
0	86	86
0	239	239
0	32	32
0	171	171
0	93	93
22	108	130
0	33	33
13	110	123
0	84	84
0	126	126
0	127	127
1	98	99
0	63	63
0	57	57
0	62	62
0	19	19
4	3	7
0	18	18
0	19	19
0	17	17
1	17	18
0	19	19
0	0	0
0	2	2
0	0	0
0	0	0
0	1	1
0	0	0
0	28	28
0	66	66
0	68	68
0	20	20
0	28	28
0	29	29
0	30	30
0	26	26
0	27	27
0	19	19
0	28	28
0	11	11
0	12	12
0	12	12
0	14	14
0	14	14
0	13	13
0	16	16
0	11	11
0	61	61
0	67	67
0	58	58
0	34	34
0	17	17
0	68	68
0	69	69
0	66	66
0	63	63
0	64	64
0	10	10
0	17	17
0	17	17
0	19	19
0	21	21
0	11	11
0	22	22
0	26	26
0	24	24
0	15	15
0	21	21
0	18	18
0	18	18
0	17	17
0	14	14
0	10	10
0	18	18
0	21	21
0	18	18
0	22	22
0	16	16
0	18	18
0	16	16
0	17	17
0	12	12
0	16	16
0	20	20
0	16	16
0	18	18
0	20	20
0	19	19
0	26	26
0	28	28
0	26	26
0	20	20
0	27	27
0	24	24
0	29	29
0	26	26
0	16	16
1	20	21
0	19	19
0	18	18
0	22	22
0	10	10
0	10	10
0	12	12
0	12	12
0	13	13
0	8	8
0	15	15
0	15	15
0	18	18
0	19	19
0	12	12
0	41	41
0	28	28
0	24	24
0	65	65
0	62	62
0	46	46
0	21	21
0	68	68
0	50	50
0	67	67
0	46	46
0	71	71
0	15	15
0	15	15
0	23	23
0	17	17
0	15	15
0	17	17
0	21	21
0	17	17
0	20	20
0	16	16
0	20	20
0	21	21
0	12	12
0	13	13
0	22	22
0	19	19
0	13	13
0	17	17
0	15	15
0	16	16
0	13	13
0	19	19
0	15	15
0	17	17
0	16	16
0	21	21
0	21	21
0	16	16
0	19	19
0	23	23
0	10	10
0	17	17
0	20	20
0	18	18
0	16	16
0	19	19
0	14	14
0	21	21
0	22	22
0	12	12
0	20	20
0	19	19
0	21	21
0	22	22
0	13	13
0	24	24
0	28	28
5	19	24
0	13	13
0	64	64
0	12	12
0	13	13
0	22	22
0	20	20
0	27	27
0	51	51
0	59	59
0	56	56
0	64	64
0	20	20
0	22	22
0	8	8
0	0	0
0	4	4
0	3	3
0	2	2
0	2	2
0	2	2
0	3	3
0	3	3
0	2	2
0	6	6
0	2	2
0	2	2
0	6	6
0	2	2
0	2	2
0	3	3
0	2	2
0	2	2
0	2	2
0	0	0
0	0	0
0	0	0
0	3	3
0	4	4
0	1	1
0	0	0
0	1	1
0	1	1
0	1	1
0	1	1
0	0	0
0	32	32
0	33	33
1	18	19
1	24	25
0	23	23
1	16	17
0	14	14
0	25	25
5	12	17
1	6	7
3	6	9
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	143	143
0	142	142
0	96	96
0	19	19
0	3	3
0	0	0
0	30	30
1	0	1
0	0	0
0	0	0
0	0	0
0	0	0
0	1	1
0	0	0
0	2	2
0	2	2
0	1	1
0	1	1
0	1	1
0	201	201
0	93	93
0	1	1
0	0	0
0	1	1
0	0	0
0	0	0
0	0	0
0	0	0
1	2617	2618
1	2461	2462
0	3549	3549
0	650	650
0	2321	2321
1	84	85
7	3653	3660
0	1356	1356
0	2993	2993
3	738	741
0	2916	2916
0	2982	2982
0	2982	2982
0	2916	2916
4	252	256
0	3214	3214
0	3683	3683
0	722	722
0	72	72
0	66	66
0	2153	2153
0	1597	1597
0	1504	1504
0	44	44
0	1247	1247
0	1061	1061
0	9	9
0	13	13
0	50	50
0	77	77
0	170	170
0	130	130
0	57	57
0	27	27
0	48	48
0	18	18
0	0	0
0	2	2
0	2	2
0	3	3
0	4	4
0	0	0
1	1	2
0	1	1
0	2	2
0	3	3
0	0	0
0	0	0
1	1	2
0	0	0
0	0	0
0	1	1
0	0	0
0	0	0
0	0	0
0	2	2
0	4	4
0	1	1
0	2	2
36	90	126
0	1	1
0	36	36
7	47	54
0	1	1
3	46	49
0	9	9
495	5	500
0	0	0
8	1	9
2	0	2
1	0	1
20	4146	4166
0	4168	4168
0	843	843
0	32	32
4	16	20
0	16	16
0	1	1
0	0	0
111	562	673
5	149	154
10	572	582
0	5	5
0	11	11
0	14	14
0	122	122
61	136	197
0	12	12
0	3	3
4	2	6
0	46	46
1	3	4
0	5	5
0	0	0
2	28	30
2	5	7
0	81	81
1	955	956
0	952	952
0	29	29
0	11	11
12	3	15
0	2434	2434
0	2439	2439
5	2409	2414
3	446	449
0	96	96
0	11	11
9	82	91
0	93	93
0	63	63
0	85	85
0	6	6
675	197	872
0	2	2
0	30	30
3	156	159
1	9	10
10	121	131
0	0	0
0	100	100
0	100	100
0	101	101
1	10	11
0	7	7
0	0	0
0	4	4
0	0	0
0	4	4
0	3	3
0	3	3
0	4	4
0	4	4
0	3	3
0	0	0
1	15	16
0	0	0
0	0	0
0	0	0
0	1	1
0	15	15
0	14	14
0	0	0
0	14	14
0	0	0
0	0	0
0	4	4
0	5	5
0	2	2
0	5	5
0	185	185
0	185	185
0	95	95
1	52	53
0	129	129
0	2	2
0	0	0
0	3	3
0	3	3
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	41	41
1	18	19
0	0	0
0	8	8
0	8	8
0	8	8
0	8	8
173	8	181
4	12	16
0	2	2
0	0	0
0	0	0
0	0	0
0	0	0
1	0	1
0	0	0
0	0	0
0	0	0
0	3	3
0	3	3
2	6	8
0	3	3
0	0	0
0	0	0
1	21	22
0	0	0
0	3	3
0	0	0
0	2	2
0	2	2
0	2	2
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	2	2
0	0	0
0	8	8
0	9	9
0	9	9
0	39	39
0	0	0
4	0	4
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
1	0	1
1	0	1
0	0	0
0	0	0
0	0	0
0	6	6
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	3	3
0	0	0
0	5	5
0	4	4
0	5	5
0	0	0
0	0	0
0	16	16
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	2	2
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	3	3
0	3	3
0	40	40
0	137	137
0	134	134
0	128	128
2	0	2
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	0	0
0	1	1
0	39	39
0	39	39
0	23	23
0	0	0
0	39	39
0	39	39
0	0	0
0	79	79
0	15	15
0	14	14
1	9	10
0	0	0
